session_id,timestamp,item_id,price,quantity
1398111,2014-04-26T22:32:10.938Z,214829387,627,1
1398111,2014-04-26T22:32:10.970Z,214826610,732,1
1397641,2014-04-27T16:24:09.877Z,214832670,38642,1
1467968,2014-04-26T12:49:11.226Z,214716977,2408,1
1328076,2014-04-23T05:20:07.685Z,214700612,1674,1
1467622,2014-04-27T14:54:58.110Z,214829752,2092,2
1611513,2014-04-25T17:02:36.912Z,214828989,5235,1
1611428,2014-04-28T15:15:07.046Z,214834880,732,2
1748488,2014-04-27T09:31:05.936Z,214826610,732,1
1534214,2014-04-23T14:46:15.120Z,214650645,3135,2
1677908,2014-04-26T14:59:13.410Z,214587317,837,1
1677908,2014-04-26T14:59:13.513Z,214821371,1046,1
1396303,2014-04-27T20:48:17.860Z,214827030,1151,2
1396303,2014-04-27T20:48:17.907Z,214546020,11414,1
1748918,2014-04-28T07:46:11.791Z,214509000,11414,1
1748918,2014-04-28T07:46:11.836Z,214835120,9424,1
1748918,2014-04-28T07:46:11.840Z,214709634,889,1
1396181,2014-04-23T19:56:39.289Z,214826610,732,1
1396181,2014-04-23T19:56:39.294Z,214821407,732,1
1396181,2014-04-23T19:56:39.298Z,214833755,523,1
1396181,2014-04-23T19:56:39.301Z,214829387,627,1
1747621,2014-04-26T12:27:16.697Z,214829317,4188,1
1333961,2014-04-23T21:03:35.334Z,214714880,10471,1
1333961,2014-04-23T21:03:35.349Z,214580293,2303,1
1333047,2014-04-23T08:51:36.092Z,214684093,1046,1
1607156,2014-04-28T17:28:03.605Z,214832362,811,2
1393136,2014-04-23T19:27:15.869Z,214510447,13509,1
1331738,2014-04-24T08:33:07.565Z,214554358,3141,1
1471534,2014-04-26T11:49:07.048Z,214833643,2092,1
1471534,2014-04-26T11:49:07.104Z,214826996,418,1
1471534,2014-04-26T11:49:07.113Z,214833641,2092,1
1471534,2014-04-26T11:49:07.122Z,214834880,732,1
1471534,2014-04-26T11:49:07.183Z,214844394,3141,1
1533566,2014-04-24T12:40:11.420Z,214699449,5235,1
1745192,2014-04-28T19:57:44.962Z,214820233,1570,1
1515099,2014-04-27T07:28:07.682Z,214585676,5759,1
1515099,2014-04-27T07:28:18.244Z,214585676,5759,1
1321821,2014-04-27T09:36:15.942Z,214839795,627,6
1321036,2014-04-24T13:03:22.499Z,214645005,5235,1
1321036,2014-04-24T13:03:22.590Z,214554371,1465,1
1322567,2014-04-28T06:00:13.671Z,214691390,1883,1
1322567,2014-04-28T06:00:13.733Z,214691426,1360,1
1322567,2014-04-28T06:00:13.829Z,214843875,826,1
1760298,2014-04-27T16:21:29.394Z,214711517,1046,2
1761058,2014-04-28T18:49:39.904Z,214826666,6282,2
1761058,2014-04-28T18:49:39.943Z,214844195,23457,1
1757524,2014-04-24T10:33:49.516Z,214842485,2617,1
1757524,2014-04-24T10:33:51.462Z,214842485,2617,1
1757872,2014-04-24T19:46:54.387Z,214594642,7328,2
1757872,2014-04-24T19:46:57.255Z,214594642,7328,2
1389921,2014-04-23T13:31:32.791Z,214826814,1465,1
1389921,2014-04-23T13:31:32.857Z,214826610,732,1
1389921,2014-04-23T13:31:32.923Z,214547814,732,1
1389921,2014-04-23T13:31:32.982Z,214834877,732,1
1758304,2014-04-23T12:35:40.120Z,214828970,6282,1
1758304,2014-04-23T12:35:46.564Z,214828970,6282,1
1758343,2014-04-27T08:33:26.586Z,214826589,837,1
1758343,2014-04-27T08:33:26.642Z,214821410,627,1
1758343,2014-04-27T08:33:26.721Z,214820758,575,4
1758343,2014-04-27T08:33:26.732Z,214821412,732,2
1448989,2014-04-24T18:09:14.269Z,214829042,5235,1
1448989,2014-04-24T18:09:14.336Z,214829032,1046,1
1448989,2014-04-24T18:09:19.698Z,214829042,5235,1
1448989,2014-04-24T18:09:19.702Z,214829032,1046,1
1386831,2014-04-27T10:02:11.694Z,214834877,732,1
1386831,2014-04-27T10:02:11.755Z,214834880,732,1
1386831,2014-04-27T10:02:11.826Z,214820810,313,2
1386831,2014-04-27T10:02:11.892Z,214826563,732,1
1386831,2014-04-27T10:02:11.948Z,214826617,627,1
1632811,2014-04-24T18:49:52.985Z,214651937,8900,1
1632811,2014-04-24T18:49:52.989Z,214827017,1046,1
1632811,2014-04-24T18:49:53.043Z,214829085,4188,1
1702199,2014-04-26T08:28:25.076Z,214829752,2092,1
1326282,2014-04-28T08:30:40.660Z,214838501,9424,1
1756942,2014-04-26T11:38:45.789Z,214821332,3141,1
1756942,2014-04-26T11:38:45.844Z,214587266,2092,1
1756942,2014-04-26T11:38:45.900Z,214829390,1360,1
1756942,2014-04-26T11:38:45.948Z,214829396,523,3
1632549,2014-04-26T07:59:49.407Z,214716710,2303,1
1632549,2014-04-26T07:59:49.429Z,214716707,575,2
1753598,2014-04-23T06:25:56.798Z,214828989,5235,1
1753598,2014-04-23T06:25:56.858Z,214819357,2303,1
1753598,2014-04-23T06:25:56.978Z,214819719,732,1
1385393,2014-04-27T16:23:15.706Z,214826610,732,1
1385393,2014-04-27T16:23:15.767Z,214834880,732,1
1446156,2014-04-23T13:30:55.323Z,214829019,732,1
1446168,2014-04-25T08:24:34.929Z,214835225,1570,1
1446168,2014-04-25T08:25:40.661Z,214835225,1570,1
1313084,2014-04-26T15:12:22.948Z,214826589,837,1
1313084,2014-04-26T15:12:22.972Z,214699412,732,2
1313084,2014-04-26T15:12:22.994Z,214833755,523,1
1313084,2014-04-26T15:12:23.019Z,214834880,732,1
1313084,2014-04-26T15:12:23.041Z,214834877,732,1
1313084,2014-04-26T15:12:23.044Z,214821395,271,2
1313547,2014-04-28T16:59:07.724Z,214829657,523,1
1313547,2014-04-28T16:59:07.769Z,214744018,1046,1
1313547,2014-04-28T16:59:07.777Z,214587028,7328,1
1453137,2014-04-23T21:55:09.294Z,214819412,680,2
1689959,2014-04-27T18:38:47.969Z,214829042,5235,1
1628786,2014-04-28T03:57:49.712Z,214826610,732,1
1628786,2014-04-28T03:57:49.725Z,214834880,732,1
1451833,2014-04-28T07:24:48.361Z,214834877,732,1
1451833,2014-04-28T07:24:48.364Z,214826610,732,1
1520813,2014-04-25T13:19:17.136Z,214829747,20839,1
1520813,2014-04-25T13:20:17.663Z,214829747,20839,1
1766044,2014-04-26T15:00:11.108Z,214829310,4188,1
1521178,2014-04-27T19:38:52.914Z,214550053,5235,1
1311983,2014-04-28T09:14:32.695Z,214821410,627,2
1317017,2014-04-27T07:12:35.994Z,214684498,523,1
1625117,2014-04-28T10:37:02.788Z,214835458,2092,1
1458116,2014-04-24T16:09:43.881Z,214601012,6701,5
1317592,2014-04-24T19:32:08.191Z,214611444,5759,2
1765333,2014-04-27T13:31:13.565Z,214821412,732,3
1318247,2014-04-27T12:01:03.163Z,214829327,6282,1
1318247,2014-04-27T12:01:03.177Z,214510783,4711,1
1764723,2014-04-27T08:59:40.732Z,214514270,2931,1
1764723,2014-04-27T08:59:40.747Z,214711438,1360,2
1764723,2014-04-27T08:59:40.772Z,214711312,837,2
1377084,2014-04-24T07:22:37.351Z,214586516,4711,2
1763207,2014-04-25T18:18:35.365Z,214579466,2092,1
1762557,2014-04-27T17:45:36.289Z,214510854,10471,1
1691731,2014-04-27T09:43:57.852Z,214554277,1151,1
1439188,2014-04-23T18:24:12.055Z,214821290,1046,4
1439188,2014-04-23T18:24:12.126Z,214821277,1046,4
1585797,2014-04-28T20:10:48.648Z,214510738,10471,1
1438872,2014-04-28T07:40:17.832Z,214828970,6282,1
1771109,2014-04-25T10:52:03.905Z,214646308,5759,2
1585977,2014-04-24T09:09:18.785Z,214820261,4397,2
1585977,2014-04-24T09:09:18.796Z,214820233,1570,2
1439738,2014-04-27T10:58:30.349Z,214558331,4397,1
1439738,2014-04-27T10:58:30.633Z,214587266,2092,1
1710037,2014-04-28T15:04:13.377Z,214838250,6282,1
1710037,2014-04-28T15:04:13.428Z,214639177,3141,1
1560746,2014-04-26T19:11:05.662Z,214827005,627,3
1560746,2014-04-26T19:11:05.664Z,214827007,837,1
1560746,2014-04-26T19:11:05.665Z,214827005,627,2
1560746,2014-04-26T19:11:05.676Z,214834880,732,1
1560746,2014-04-26T19:11:05.695Z,214834877,732,1
1560746,2014-04-26T19:11:05.716Z,214561438,1570,1
1560746,2014-04-26T19:11:05.727Z,214587697,313,1
1560746,2014-04-26T19:11:05.732Z,214561695,418,1
1438091,2014-04-26T13:19:30.610Z,214748297,3350,1
1562477,2014-04-25T22:34:49.227Z,214829004,6282,1
1587098,2014-04-23T21:44:34.337Z,214540597,2512,1
1587098,2014-04-23T21:44:34.363Z,214829038,732,2
1587098,2014-04-23T21:45:35.646Z,214829038,732,2
1587098,2014-04-23T21:45:35.661Z,214540597,2512,1
1562184,2014-04-27T13:34:02.381Z,214717877,732,2
1562184,2014-04-27T13:34:02.394Z,214826612,523,2
1562184,2014-04-27T13:34:02.415Z,214826621,1046,1
1492891,2014-04-23T09:05:54.124Z,214828989,5235,1
1769711,2014-04-23T16:34:27.618Z,214842553,837,1
1438286,2014-04-27T18:02:05.505Z,214821341,4188,1
1493494,2014-04-27T12:44:05.715Z,214601040,4711,2
1493494,2014-04-27T12:44:05.773Z,214601042,3141,2
1371348,2014-04-23T12:28:03.968Z,214705991,7328,1
1440153,2014-04-27T06:23:37.697Z,214829392,1674,1
1588319,2014-04-28T13:44:31.956Z,214843376,1988,2
1771521,2014-04-28T21:16:52.122Z,214821277,1046,2
1563828,2014-04-28T06:04:58.915Z,214840421,2408,1
1563828,2014-04-28T06:04:58.917Z,214828965,732,1
1563828,2014-04-28T06:04:58.930Z,214829752,2092,1
1710983,2014-04-27T04:59:52.207Z,214677887,6073,1
1650768,2014-04-23T10:23:53.208Z,214559726,1360,1
1650768,2014-04-23T10:23:53.246Z,214825059,837,1
1705196,2014-04-27T08:58:20.444Z,214834877,732,1
1705196,2014-04-27T08:58:20.457Z,214826610,732,1
1705196,2014-04-27T08:58:20.462Z,214829387,627,1
1705196,2014-04-27T08:58:20.557Z,214829366,1360,1
1705178,2014-04-28T06:36:39.125Z,214611300,6805,2
1705178,2014-04-28T06:36:39.141Z,214611302,7328,2
1705178,2014-04-28T06:36:39.148Z,214692750,2408,1
1705178,2014-04-28T06:36:39.161Z,214611305,3141,1
1705178,2014-04-28T06:36:39.174Z,214697951,3455,1
1705178,2014-04-28T06:36:39.215Z,214611433,2092,1
1557486,2014-04-24T17:16:27.495Z,214834991,1046,1
1557486,2014-04-24T17:16:27.569Z,214829360,523,2
1556957,2014-04-27T15:06:22.238Z,214834877,732,1
1556957,2014-04-27T15:06:22.305Z,214834997,523,1
1556957,2014-04-27T15:06:22.325Z,214826936,418,1
1373262,2014-04-25T08:47:11.260Z,214840762,29217,1
1495606,2014-04-25T11:14:16.617Z,214829042,5235,1
1433716,2014-04-26T12:23:49.482Z,214829392,1674,1
1433716,2014-04-26T12:23:49.530Z,214829390,1360,1
1433716,2014-04-26T12:23:49.588Z,214826610,732,1
1433716,2014-04-26T12:23:49.619Z,214828976,1570,1
1372672,2014-04-25T07:10:11.599Z,214557607,6805,2
1434573,2014-04-28T18:31:33.125Z,214821332,3141,1
1557851,2014-04-27T17:27:16.467Z,214828976,1570,2
1437021,2014-04-26T13:10:45.577Z,214833800,31311,1
1497907,2014-04-27T11:14:51.698Z,214537415,4188,1
1776852,2014-04-23T11:29:28.114Z,214832780,1046,1
1776852,2014-04-23T11:29:28.116Z,214743495,1046,1
1776852,2014-04-23T11:29:28.125Z,214826610,732,1
1776852,2014-04-23T11:29:28.127Z,214819721,1046,1
1776852,2014-04-23T11:29:28.132Z,214819464,418,1
1776852,2014-04-23T11:29:28.168Z,214717850,837,1
1776852,2014-04-23T11:29:28.202Z,214826563,732,1
1776852,2014-04-23T11:29:28.211Z,214717522,523,1
1776852,2014-04-23T11:29:28.217Z,214821407,732,1
1375672,2014-04-27T08:30:18.714Z,214834877,732,1
1375672,2014-04-27T08:30:18.747Z,214834880,732,1
1375672,2014-04-27T08:30:20.439Z,214705740,627,4
1375672,2014-04-27T08:30:20.482Z,214834875,1046,1
1583316,2014-04-27T11:15:01.891Z,214743493,2617,1
1583272,2014-04-27T14:36:10.825Z,214835021,523,1
1583272,2014-04-27T14:36:10.931Z,214829396,523,1
1583272,2014-04-27T14:36:11.056Z,214834880,732,1
1583272,2014-04-27T14:36:11.134Z,214821410,627,1
1776248,2014-04-27T03:33:29.788Z,214547255,1360,1
1436007,2014-04-25T12:17:01.243Z,214834877,732,1
1436007,2014-04-25T12:17:01.257Z,214834880,732,1
1436007,2014-04-25T12:17:01.264Z,214821410,627,1
1436007,2014-04-25T12:17:01.289Z,214826589,837,1
1584129,2014-04-24T09:44:38.000Z,214680369,5235,1
1559931,2014-04-24T18:10:00.047Z,214829042,5235,1
1361037,2014-04-26T16:24:17.988Z,214829360,523,1
1361037,2014-04-26T16:24:18.053Z,214828997,2092,1
1361037,2014-04-26T16:24:18.306Z,214821296,3350,1
1717864,2014-04-27T17:25:34.299Z,214829720,1570,1
1568869,2014-04-27T19:58:49.693Z,214699595,45972,1
1430994,2014-04-24T23:35:26.727Z,214829330,1674,2
1430453,2014-04-25T21:34:23.626Z,214829387,627,1
1430453,2014-04-25T21:34:23.683Z,214819430,470,1
1430453,2014-04-25T21:34:23.699Z,214833755,523,1
1430453,2014-04-25T21:34:24.325Z,214829366,1360,1
1430453,2014-04-25T21:34:24.334Z,214826610,732,1
1500679,2014-04-28T20:10:46.216Z,214833570,2092,1
1500679,2014-04-28T20:10:46.285Z,214710159,3350,1
1500679,2014-04-28T20:10:46.354Z,214834880,732,1
1500679,2014-04-28T20:10:46.408Z,214697259,1151,1
1500679,2014-04-28T20:10:46.455Z,214843468,1308,1
1429997,2014-04-25T07:07:07.470Z,214687736,9005,1
1429997,2014-04-25T07:07:09.353Z,214687736,9005,1
1716677,2014-04-27T16:03:43.855Z,214695399,1046,1
1716677,2014-04-27T16:03:43.856Z,214826805,1883,1
1570841,2014-04-24T15:20:58.555Z,214829366,1360,1
1570841,2014-04-24T15:20:58.559Z,214829387,627,1
1570841,2014-04-24T15:20:58.562Z,214826610,732,1
1570841,2014-04-24T15:20:58.566Z,214821410,627,1
1570841,2014-04-24T15:20:58.568Z,214834880,732,1
1570841,2014-04-24T15:20:58.695Z,214826589,837,1
1570841,2014-04-24T15:20:58.740Z,214718210,2303,1
1570841,2014-04-24T15:20:58.748Z,214833755,523,1
1570841,2014-04-24T15:20:58.749Z,214707875,2092,1
1780808,2014-04-28T09:48:01.219Z,214844947,14556,1
1780906,2014-04-27T22:39:18.301Z,214587266,2092,1
1780906,2014-04-27T22:39:18.787Z,214587266,2092,1
1780877,2014-04-28T21:05:00.704Z,214834880,732,1
1502538,2014-04-28T18:48:02.457Z,214718274,28170,1
1427264,2014-04-27T16:46:29.448Z,214834880,732,1
1427264,2014-04-27T16:46:29.498Z,214826610,732,1
1642638,2014-04-27T14:12:54.145Z,214612708,3141,1
1713411,2014-04-26T15:53:06.483Z,214819412,680,4
1574336,2014-04-27T12:08:38.726Z,214834880,732,1
1574336,2014-04-27T12:08:38.752Z,214829366,1360,1
1574336,2014-04-27T12:08:38.756Z,214826610,732,1
1574336,2014-04-27T12:08:38.796Z,214711280,554,1
1574336,2014-04-27T12:08:38.823Z,214829387,627,1
1426004,2014-04-25T20:59:13.279Z,214829042,5235,1
1426004,2014-04-25T20:59:13.338Z,214702843,31311,1
1426004,2014-04-25T20:59:13.413Z,214511070,5130,1
1426004,2014-04-25T20:59:13.471Z,214819357,2303,1
1505056,2014-04-28T09:36:06.528Z,214717798,5235,1
1505056,2014-04-28T09:48:35.630Z,214717798,5235,1
1364066,2014-04-28T13:23:53.761Z,214835002,1046,1
1712399,2014-04-26T20:15:11.239Z,214548866,5759,1
1782698,2014-04-24T15:00:52.394Z,214594663,14556,1
1504431,2014-04-23T20:22:40.857Z,214574135,17698,1
1367506,2014-04-26T17:56:56.408Z,214821332,3141,1
1367506,2014-04-26T17:56:56.525Z,214587266,2092,1
1505798,2014-04-24T08:27:00.229Z,214826615,732,1
1505798,2014-04-24T08:27:00.237Z,214821412,732,1
1566992,2014-04-25T07:02:44.968Z,214826610,732,1
1566992,2014-04-25T07:02:44.970Z,214829387,627,1
1566992,2014-04-25T07:02:44.995Z,214834880,732,1
1566992,2014-04-25T07:02:45.013Z,214834877,732,1
1566992,2014-04-25T07:02:45.031Z,214833755,523,1
1566992,2014-04-25T07:02:45.084Z,214821412,732,1
1645421,2014-04-26T09:50:01.507Z,214602240,36547,1
1645436,2014-04-26T11:48:09.001Z,214834877,732,1
1645436,2014-04-26T11:48:09.060Z,214821410,627,1
1645436,2014-04-26T11:48:09.085Z,214826610,732,1
1428534,2014-04-26T17:20:55.776Z,214829079,4188,1
1567403,2014-04-27T18:22:47.105Z,214834880,732,1
1567403,2014-04-27T18:22:47.165Z,214834877,732,1
1567403,2014-04-27T18:22:47.227Z,214821410,627,1
1567403,2014-04-27T18:22:47.301Z,214821332,3141,1
1645026,2014-04-26T15:24:23.234Z,214553810,523,1
1645026,2014-04-26T15:24:23.286Z,214826702,889,1
1784119,2014-04-26T19:40:54.704Z,214828970,6282,1
1366271,2014-04-26T11:53:23.431Z,214717798,5235,1
1366271,2014-04-26T11:53:23.496Z,214561457,3141,1
1366271,2014-04-26T11:53:23.564Z,214551917,1778,1
1784386,2014-04-24T16:16:33.632Z,214833755,523,1
1784386,2014-04-24T16:16:33.787Z,214834877,732,1
1784386,2014-04-24T16:16:33.789Z,214826563,732,1
1645614,2014-04-23T19:00:38.662Z,214828882,10471,1
1784532,2014-04-24T19:35:53.366Z,214753507,575,1
1664382,2014-04-26T08:04:30.086Z,214697529,1360,2
1664382,2014-04-26T08:04:30.159Z,214697402,1883,1
1786429,2014-04-26T19:57:14.408Z,214587257,7328,1
1787857,2014-04-28T18:00:36.375Z,214712235,11414,1
1545164,2014-04-27T16:03:00.389Z,214640019,2092,1
1663979,2014-04-25T11:22:15.043Z,214612751,627,2
1423503,2014-04-24T18:57:00.648Z,214842553,1256,1
1423503,2014-04-24T18:57:12.712Z,214842553,1256,1
1726764,2014-04-27T06:52:23.888Z,214834880,732,1
1726764,2014-04-27T06:52:23.967Z,214587266,2092,2
1726764,2014-04-27T06:52:23.971Z,214826563,732,1
1726764,2014-04-27T06:52:24.036Z,214834877,732,1
1726764,2014-04-27T06:52:33.961Z,214834877,732,1
1726764,2014-04-27T06:52:33.964Z,214826563,732,1
1726764,2014-04-27T06:52:33.968Z,214834880,732,1
1726764,2014-04-27T06:52:33.969Z,214587266,2092,2
1354614,2014-04-28T20:45:30.736Z,214828989,5235,1
1423471,2014-04-27T07:33:42.310Z,214821412,732,2
1423471,2014-04-27T07:33:42.368Z,214826589,837,2
1666932,2014-04-25T15:49:09.678Z,214826610,732,1
1666932,2014-04-25T15:49:09.681Z,214829387,627,1
1478648,2014-04-23T20:54:29.538Z,214820938,2092,1
1355227,2014-04-27T09:37:20.545Z,214826589,837,2
1355227,2014-04-27T09:37:20.560Z,214821371,1046,1
1355227,2014-04-27T09:37:20.576Z,214821410,627,2
1355227,2014-04-27T09:37:20.613Z,214821412,732,2
1355227,2014-04-27T09:37:20.629Z,214826814,1465,2
1355227,2014-04-27T09:37:20.640Z,214821371,1046,3
1355227,2014-04-27T09:37:20.727Z,214821412,732,1
1355227,2014-04-27T09:37:38.178Z,214826589,837,2
1355227,2014-04-27T09:37:38.182Z,214821410,627,2
1355227,2014-04-27T09:37:38.210Z,214821412,732,2
1355227,2014-04-27T09:37:38.218Z,214821371,1046,1
1355227,2014-04-27T09:37:38.230Z,214821371,1046,3
1355227,2014-04-27T09:37:38.243Z,214826814,1465,2
1355227,2014-04-27T09:37:38.366Z,214821412,732,1
1546356,2014-04-27T17:34:45.107Z,214821332,3141,1
1603843,2014-04-27T09:12:10.796Z,214834880,732,1
1603843,2014-04-27T09:12:10.801Z,214834873,4188,1
1603843,2014-04-27T09:12:10.801Z,214828995,523,1
1603843,2014-04-27T09:12:10.805Z,214834871,2092,1
1603843,2014-04-27T09:12:10.856Z,214821320,1778,1
1598978,2014-04-25T16:45:34.260Z,214714959,8900,1
1479918,2014-04-24T17:16:41.261Z,214532072,3350,1
1541162,2014-04-23T07:33:08.054Z,214717115,2092,1
1418108,2014-04-23T20:12:49.789Z,214829042,5235,1
1418108,2014-04-23T20:12:49.815Z,214829032,1046,1
1418108,2014-04-23T20:12:50.584Z,214829042,5235,1
1418108,2014-04-23T20:12:50.593Z,214829032,1046,1
1418108,2014-04-23T20:13:31.309Z,214829042,5235,1
1418108,2014-04-23T20:13:31.339Z,214829032,1046,1
1720904,2014-04-25T13:08:47.049Z,214748293,3350,1
1357667,2014-04-25T13:21:39.949Z,214828989,5235,1
1478952,2014-04-28T14:05:24.343Z,214664722,2092,1
1721608,2014-04-23T17:46:09.929Z,214829042,5235,1
1721608,2014-04-23T17:46:09.942Z,214829317,4188,1
1721608,2014-04-23T17:46:09.977Z,214829743,1046,1
1791177,2014-04-25T06:44:33.188Z,214834877,732,1
1791177,2014-04-25T06:44:33.352Z,214826610,732,1
1791177,2014-04-25T06:44:33.360Z,214829387,627,1
1791177,2014-04-25T06:44:33.370Z,214834880,732,1
1791177,2014-04-25T06:44:33.378Z,214833755,523,1
1418921,2014-04-28T10:49:11.179Z,214834875,1046,3
1722569,2014-04-28T09:55:06.688Z,214611285,1883,1
1722569,2014-04-28T09:55:06.752Z,214692680,2092,1
1723121,2014-04-23T12:32:32.850Z,214821388,1570,1
1793788,2014-04-28T13:05:19.559Z,214601422,14137,1
1793759,2014-04-23T07:47:09.064Z,214558254,1256,1
1359591,2014-04-26T15:26:41.392Z,214516020,2303,2
1599898,2014-04-24T08:56:06.795Z,214834880,732,1
1599898,2014-04-24T08:56:07.023Z,214826589,837,1
1599898,2014-04-24T08:56:07.386Z,214826610,732,1
1599898,2014-04-24T08:56:07.566Z,214821407,732,1
1724251,2014-04-28T17:06:18.635Z,214711078,1046,4
1724251,2014-04-28T17:06:18.642Z,214711078,1046,2
1359009,2014-04-27T16:49:05.609Z,214743350,1465,1
1359009,2014-04-27T16:49:05.703Z,214641605,1046,1
1359009,2014-04-27T16:49:05.888Z,214644157,2092,1
1359009,2014-04-27T16:49:05.908Z,214709062,2722,1
1594611,2014-04-27T09:15:08.724Z,214510044,13509,1
1656373,2014-04-28T11:04:44.616Z,214819397,1151,2
1413153,2014-04-27T17:23:12.628Z,214829657,523,2
1413153,2014-04-27T17:23:12.688Z,214829660,418,2
1413153,2014-04-27T17:23:12.821Z,214829385,732,1
1413153,2014-04-27T17:23:12.823Z,214835002,1046,1
1413153,2014-04-27T17:23:12.887Z,214820458,523,1
1413153,2014-04-27T17:23:12.890Z,214828987,313,2
1415031,2014-04-25T20:12:44.179Z,214718199,1465,1
1414666,2014-04-23T15:45:32.459Z,214551500,6282,1
1655492,2014-04-25T15:32:21.569Z,214709634,889,2
1482822,2014-04-24T17:45:23.889Z,214571904,3141,1
1733796,2014-04-27T17:35:19.337Z,214829366,1360,1
1733796,2014-04-27T17:35:19.356Z,214834880,732,1
1733796,2014-04-27T17:35:19.394Z,214829657,523,1
1658454,2014-04-23T17:19:35.852Z,214552843,13509,1
1596677,2014-04-23T19:59:10.551Z,214551911,1360,1
1596677,2014-04-23T19:59:11.401Z,214551911,1360,1
1415284,2014-04-27T15:16:12.943Z,214834880,732,1
1415284,2014-04-27T15:16:12.962Z,214826610,732,1
1415284,2014-04-27T15:16:12.978Z,214829366,1360,1
1657838,2014-04-25T16:40:09.390Z,214826610,732,1
1657838,2014-04-25T16:40:09.398Z,214833755,523,1
1657838,2014-04-25T16:40:09.418Z,214834877,732,1
1657838,2014-04-25T16:40:09.421Z,214821410,627,1
1485534,2014-04-24T07:57:46.389Z,214829325,6282,1
1485534,2014-04-24T07:57:46.416Z,214828989,5235,1
1485371,2014-04-24T07:45:05.836Z,214601670,17174,1
1485371,2014-04-24T07:45:12.739Z,214601670,17174,1
1347058,2014-04-23T09:52:10.311Z,214695399,1046,2
1346817,2014-04-26T18:47:26.270Z,214834877,732,1
1346817,2014-04-26T18:47:26.274Z,214834880,732,1
1346817,2014-04-26T18:47:26.277Z,214821410,627,1
1346849,2014-04-23T09:45:38.780Z,214510044,13509,1
1347236,2014-04-27T18:20:50.710Z,214821332,3141,1
1308368,2014-04-28T11:06:40.668Z,214696560,1778,1
1308368,2014-04-28T11:06:41.786Z,214696560,1778,1
1488347,2014-04-27T21:06:39.051Z,214834880,732,1
1488347,2014-04-27T21:06:39.092Z,214834877,732,2
1660208,2014-04-26T07:31:03.975Z,214716840,6805,1
1660208,2014-04-26T07:31:03.987Z,214531352,4711,1
1659497,2014-04-27T19:23:44.281Z,214829392,1674,1
1348959,2014-04-24T19:46:15.687Z,214821302,1570,5
1548462,2014-04-26T19:36:24.369Z,214821407,732,1
1730219,2014-04-28T11:04:43.926Z,214509000,11414,1
1730219,2014-04-28T11:05:00.126Z,214509000,11414,1
1658897,2014-04-27T19:56:43.970Z,214821407,732,1
1658897,2014-04-27T19:56:43.985Z,214821350,418,1
1410193,2014-04-25T14:13:19.183Z,214829006,2617,3
1349619,2014-04-24T15:15:28.185Z,214702895,6282,1
1410363,2014-04-23T12:11:25.971Z,214748300,2303,1
1731526,2014-04-26T12:21:42.748Z,214828989,5235,1
1731392,2014-04-27T09:41:55.107Z,214832720,2092,2
1489727,2014-04-27T14:59:36.125Z,214834880,732,1
1489727,2014-04-27T14:59:36.144Z,214826610,732,1
1898021,2014-04-29T12:06:08.794Z,214587242,0,0
1806298,2014-05-03T09:19:57.733Z,214829846,0,0
1806298,2014-05-03T09:19:57.771Z,214829861,0,0
2020049,2014-04-29T16:56:17.168Z,214829707,0,0
2020049,2014-04-29T16:56:17.211Z,214832720,0,0
2020049,2014-04-29T16:56:17.255Z,214829810,0,0
2020049,2014-04-29T16:56:17.307Z,214836328,0,0
2020798,2014-05-04T07:52:22.513Z,214829711,0,0
2020798,2014-05-04T07:52:22.533Z,214829705,0,0
2020798,2014-05-04T07:52:22.534Z,214829707,0,0
2148909,2014-05-05T12:33:50.556Z,214821343,0,0
2020529,2014-05-02T20:03:08.256Z,214536570,0,0
2020529,2014-05-02T20:03:08.268Z,214832555,0,0
2020529,2014-05-02T20:03:08.274Z,214826818,0,0
1928136,2014-05-03T15:59:36.191Z,214696556,0,0
1928136,2014-05-03T15:59:36.240Z,214829711,0,0
1928136,2014-05-03T15:59:36.291Z,214829368,0,0
1928136,2014-05-03T15:59:36.348Z,214712132,0,0
1928136,2014-05-03T15:59:36.409Z,214602780,0,0
2148749,2014-04-30T08:08:56.963Z,214844394,0,0
1804663,2014-05-05T21:01:56.258Z,214829846,0,0
1804663,2014-05-05T21:01:56.302Z,214826608,0,0
1804663,2014-05-05T21:01:56.362Z,214829670,0,0
1927733,2014-05-04T18:20:58.318Z,214753515,0,0
1927733,2014-05-04T18:20:58.327Z,214831965,0,0
1927733,2014-05-04T18:20:58.409Z,214748336,0,0
1804678,2014-04-30T17:26:07.475Z,214834873,0,0
2083483,2014-04-30T07:32:06.328Z,214834877,0,0
2083483,2014-04-30T07:32:06.334Z,214537487,0,0
2083483,2014-04-30T07:32:31.436Z,214834877,0,0
2083483,2014-04-30T07:32:31.436Z,214537487,0,0
1926403,2014-05-01T11:20:54.545Z,214826872,0,0
1804254,2014-05-01T11:49:57.794Z,214821410,0,0
1804254,2014-05-01T11:49:57.840Z,214821410,0,0
1925586,2014-05-05T14:13:31.288Z,214834880,0,0
1925586,2014-05-05T14:13:31.298Z,214834877,0,0
2084827,2014-05-04T09:22:14.261Z,214579288,0,0
2084827,2014-05-04T09:22:14.380Z,214829878,0,0
2084827,2014-05-04T09:22:14.497Z,214587384,0,0
2084669,2014-04-29T17:30:18.382Z,214828989,0,0
